0,-499,115,0.252174,0.234783,0.252174,0.196581,0.153846,0.307692
0,-538,120,0.239669,0.214876,0.256198,0.233333,0.2,0.266667
1,-762,120,0.258333,0.216667,0.241667,0.2,0.208333,0.283333
0,-281,75,0.247059,0.223529,0.270588,0.253333,0.146667,0.293333
0,-656,119,0.235294,0.226891,0.252101,0.235294,0.226891,0.252101
0,-279,76,0.184211,0.210526,0.276316,0.223684,0.210526,0.276316
0,-125,71,0.478873,0.338028,0.126761,0.181818,0.159091,0.318182
0,-473,118,0.245763,0.135593,0.330508,0.208333,0.225,0.266667
1,-782,118,0.254237,0.169492,0.29661,0.245763,0.20339,0.254237
0,-480,119,0.225,0.233333,0.258333,0.226891,0.218487,0.252101
0,-303,75,0.16,0.253333,0.253333,0.2,0.24,0.24
0,-452,116,0.241379,0.241379,0.232759,0.226891,0.201681,0.277311
0,-295,76,0.302632,0.276316,0.197368,0.207792,0.168831,0.337662
1,-739,118,0.262712,0.135593,0.322034,0.239669,0.214876,0.256198
1,-1053,120,0.193548,0.169355,0.314516,0.208333,0.225,0.266667
0,-260,76,0.25,0.223684,0.236842,0.25,0.223684,0.236842
1,-378,77,0.258824,0.247059,0.223529,0.272727,0.272727,0.220779
0,-494,120,0.239669,0.198347,0.289256,0.2,0.2,0.291667
0,-566,117,0.206612,0.14876,0.297521,0.179487,0.230769,0.290598
1,-700,116,0.206897,0.172414,0.301724,0.228814,0.20339,0.271186
0,-407,119,0.277311,0.235294,0.226891,0.201681,0.201681,0.294118
0,-404,76,0.197368,0.210526,0.289474,0.141176,0.2,0.294118
1,-742,121,0.243902,0.284553,0.227642,0.206612,0.239669,0.264463
1,-376,76,0.238636,0.352273,0.181818,0.210526,0.236842,0.236842
1,-736,120,0.2,0.225,0.266667,0.275,0.241667,0.225
0,-305,74,0.168831,0.155844,0.350649,0.337838,0.351351,0.148649
1,-603,74,0.135135,0.189189,0.324324,0.157895,0.184211,0.302632
0,-445,120,0.275,0.283333,0.2,0.241667,0.208333,0.25
1,-882,120,0.225,0.233333,0.25,0.216667,0.225,0.266667
0,-434,120,0.254098,0.221311,0.237705,0.2,0.2,0.291667
0,-232,74,0.202703,0.297297,0.256757,0.166667,0.192308,0.320513
0,-259,76,0.236842,0.25,0.25,0.197368,0.197368,0.276316
1,-741,118,0.235294,0.226891,0.260504,0.254237,0.169492,0.29661
0,-465,117,0.153846,0.392308,0.184615,0.205128,0.153846,0.307692
0,-426,75,0.253333,0.146667,0.293333,0.253333,0.146667,0.293333
1,-699,120,0.233333,0.216667,0.266667,0.233333,0.233333,0.25
0,-267,76,0.193182,0.181818,0.318182,0.223684,0.236842,0.263158
0,-510,120,0.216667,0.25,0.241667,0.227642,0.146341,0.300813
0,-308,76,0.210526,0.197368,0.25,0.223684,0.210526,0.276316
0,-681,119,0.195122,0.154472,0.300813,0.210084,0.210084,0.277311
0,-430,116,0.206897,0.198276,0.275862,0.243697,0.235294,0.243697
0,-344,119,0.239669,0.239669,0.247934,0.252101,0.243697,0.243697
0,-463,118,0.220339,0.194915,0.29661,0.25,0.225,0.266667
0,-282,74,0.148649,0.22973,0.310811,0.2,0.2,0.266667
0,-661,119,0.206612,0.14876,0.297521,0.201681,0.201681,0.294118
0,-408,77,0.207792,0.285714,0.220779,0.207792,0.285714,0.220779
0,-238,75,0.16,0.213333,0.293333,0.25974,0.25974,0.220779
0,-371,118,0.237288,0.20339,0.279661,0.198347,0.272727,0.22314
0,-555,118,0.237288,0.20339,0.279661,0.173554,0.231405,0.280992
0,-482,75,0.253333,0.146667,0.293333,0.253333,0.146667,0.293333
0,-418,120,0.195122,0.138211,0.308943,0.266667,0.233333,0.258333
1,-732,120,0.241667,0.225,0.275,0.221311,0.155738,0.254098
0,-208,75,0.226667,0.28,0.253333,0.220779,0.220779,0.285714
1,-663,120,0.25,0.216667,0.258333,0.258333,0.191667,0.266667
1,-512,76,0.25974,0.25974,0.220779,0.171053,0.144737,0.342105
0,-328,74,0.148649,0.22973,0.310811,0.197368,0.197368,0.276316
0,-559,117,0.222222,0.222222,0.222222,0.241667,0.208333,0.25
0,-320,77,0.181818,0.207792,0.272727,0.192308,0.25641,0.24359
0,-334,114,0.146341,0.333333,0.211382,0.236842,0.22807,0.254386
1,-416,75,0.213333,0.226667,0.306667,0.223684,0.236842,0.263158
0,-270,76,0.210526,0.223684,0.276316,0.246753,0.233766,0.272727
0,-344,75,0.236842,0.223684,0.236842,0.213333,0.133333,0.32
1,-147,71,0.408451,0.366197,0.140845,0.244444,0.355556,0.166667
1,-826,119,0.226891,0.201681,0.277311,0.191667,0.208333,0.291667
0,-415,116,0.247863,0.230769,0.205128,0.206897,0.232759,0.241379
0,-391,120,0.216667,0.25,0.241667,0.231405,0.231405,0.247934
0,-575,118,0.194915,0.186441,0.305085,0.193277,0.176471,0.302521
0,-308,118,0.313559,0.338983,0.152542,0.235294,0.201681,0.277311
0,-540,119,0.233333,0.208333,0.283333,0.193277,0.168067,0.310924
0,-454,75,0.24,0.133333,0.306667,0.24,0.133333,0.306667
1,-670,117,0.247863,0.239316,0.205128,0.237288,0.228814,0.254237
0,-441,117,0.247863,0.230769,0.205128,0.226891,0.218487,0.252101
0,-377,120,0.241667,0.208333,0.25,0.275,0.233333,0.233333
1,-512,75,0.181818,0.194805,0.298701,0.12,0.226667,0.32
1,-575,120,0.153846,0.392308,0.184615,0.2,0.233333,0.266667
0,-224,76,0.236842,0.289474,0.197368,0.246753,0.233766,0.272727
0,-353,76,0.171053,0.210526,0.289474,0.220779,0.272727,0.207792
0,-282,75,0.181818,0.194805,0.298701,0.213333,0.266667,0.253333
1,-593,76,0.197368,0.184211,0.276316,0.171053,0.157895,0.328947
0,-693,119,0.241667,0.216667,0.25,0.226891,0.218487,0.252101
1,-741,118,0.211864,0.194915,0.29661,0.218487,0.201681,0.277311
0,-671,119,0.201681,0.176471,0.302521,0.181818,0.22314,0.272727
0,-395,120,0.216667,0.225,0.258333,0.275,0.216667,0.241667
0,-163,72,0.207792,0.194805,0.285714,0.402778,0.222222,0.236111
0,-308,76,0.246753,0.233766,0.272727,0.157895,0.197368,0.289474
1,-746,116,0.198276,0.224138,0.258621,0.2,0.208333,0.283333
0,-278,76,0.171053,0.25,0.289474,0.157895,0.197368,0.289474
0,-317,75,0.222222,0.144444,0.311111,0.266667,0.226667,0.24
1,-222,76,0.355263,0.355263,0.131579,0.355263,0.355263,0.131579
0,-526,119,0.226891,0.201681,0.285714,0.243697,0.226891,0.252101
1,-449,74,0.181818,0.168831,0.311688,0.378378,0.283784,0.162162
0,-172,72,0.236842,0.223684,0.236842,0.361111,0.347222,0.180556
0,-227,76,0.223684,0.210526,0.276316,0.188235,0.223529,0.270588
0,-372,85,0.170455,0.159091,0.352273,0.2,0.211765,0.270588
0,-279,75,0.25,0.223684,0.236842,0.226667,0.266667,0.253333
0,-532,120,0.225,0.216667,0.266667,0.239669,0.239669,0.239669
0,-314,78,0.204545,0.193182,0.261364,0.192308,0.230769,0.282051
0,-243,75,0.226667,0.266667,0.253333,0.194805,0.194805,0.298701
0,-413,76,0.207792,0.194805,0.285714,0.157895,0.223684,0.289474
0,-337,75,0.155844,0.207792,0.298701,0.12,0.226667,0.32
1,-300,76,0.25,0.210526,0.25,0.333333,0.282051,0.230769
0,-404,76,0.157895,0.184211,0.315789,0.168831,0.207792,0.272727
0,-617,118,0.216667,0.183333,0.3,0.177966,0.186441,0.305085
1,-908,117,0.188034,0.153846,0.316239,0.188034,0.153846,0.316239
0,-490,118,0.231405,0.140496,0.297521,0.228814,0.194915,0.288136
0,-618,118,0.220339,0.220339,0.262712,0.220339,0.220339,0.262712
0,-131,70,0.157895,0.184211,0.315789,0.385714,0.285714,0.214286
0,-635,120,0.216667,0.225,0.266667,0.181818,0.22314,0.272727
0,-1134,133,0.180451,0.142857,0.338346,0.180451,0.142857,0.338346
0,-369,117,0.283333,0.233333,0.258333,0.188034,0.222222,0.290598
1,-549,115,0.241667,0.233333,0.275,0.234783,0.226087,0.252174
0,-251,76,0.223684,0.184211,0.328947,0.197368,0.236842,0.263158
0,-211,74,0.186667,0.173333,0.346667,0.202703,0.297297,0.256757
0,-324,75,0.205128,0.230769,0.307692,0.253333,0.146667,0.293333
0,-74,71,0.478873,0.338028,0.126761,0.478873,0.338028,0.126761
1,-567,77,0.155844,0.246753,0.25974,0.179487,0.217949,0.294872
0,-357,75,0.141176,0.2,0.294118,0.12,0.266667,0.28
0,-394,118,0.285714,0.243697,0.201681,0.254237,0.169492,0.29661
1,-519,75,0.197368,0.184211,0.302632,0.253333,0.266667,0.24
0,-185,75,0.253333,0.293333,0.253333,0.192308,0.230769,0.282051
1,-640,117,0.239316,0.145299,0.290598,0.272727,0.231405,0.239669
0,-337,75,0.157895,0.157895,0.328947,0.253333,0.146667,0.293333
1,-614,117,0.230769,0.247863,0.222222,0.239669,0.231405,0.239669
1,-198,70,0.385714,0.285714,0.214286,0.385714,0.285714,0.214286
1,-587,120,0.241667,0.25,0.25,0.247934,0.239669,0.239669
0,-436,115,0.252174,0.234783,0.252174,0.211864,0.194915,0.29661
0,-400,77,0.207792,0.181818,0.298701,0.204545,0.181818,0.272727
1,-464,75,0.171053,0.25,0.289474,0.16,0.253333,0.253333
0,-380,74,0.148649,0.216216,0.27027,0.148649,0.216216,0.27027
1,-534,77,0.164706,0.223529,0.270588,0.168831,0.181818,0.324675
1,-795,121,0.198347,0.206612,0.280992,0.239669,0.239669,0.239669
1,-871,120,0.225,0.233333,0.258333,0.225,0.233333,0.25
1,-635,118,0.212598,0.23622,0.283465,0.237288,0.228814,0.254237
0,-398,120,0.233333,0.208333,0.275,0.241667,0.208333,0.25
1,-351,74,0.173333,0.253333,0.253333,0.378378,0.283784,0.162162
1,-772,119,0.264463,0.22314,0.239669,0.226891,0.218487,0.252101
0,-338,72,0.197368,0.197368,0.276316,0.277778,0.277778,0.263889
0,-499,118,0.220339,0.20339,0.288136,0.25,0.225,0.266667
0,-279,76,0.236842,0.276316,0.223684,0.2,0.294118,0.211765
0,-404,118,0.235294,0.226891,0.252101,0.220339,0.228814,0.262712
1,-715,119,0.235294,0.252101,0.243697,0.25,0.225,0.25
0,-310,75,0.168831,0.181818,0.324675,0.253333,0.146667,0.293333
0,-587,119,0.201681,0.193277,0.294118,0.218487,0.168067,0.294118
0,-359,75,0.186047,0.197674,0.302326,0.2,0.186667,0.293333
0,-364,75,0.197368,0.210526,0.289474,0.266667,0.226667,0.24
1,-952,120,0.216667,0.225,0.266667,0.180328,0.196721,0.278689
0,-434,120,0.208333,0.191667,0.291667,0.275,0.241667,0.225
0,-428,111,0.18018,0.261261,0.252252,0.266667,0.233333,0.258333
0,-427,121,0.129771,0.328244,0.229008,0.239669,0.239669,0.247934
0,-170,74,0.243243,0.283784,0.243243,0.220779,0.272727,0.207792
1,-605,117,0.188034,0.222222,0.290598,0.252101,0.243697,0.243697
0,-396,120,0.225,0.216667,0.275,0.241667,0.208333,0.25
0,-313,77,0.181818,0.207792,0.272727,0.2,0.258824,0.235294
1,-621,117,0.264957,0.230769,0.230769,0.2,0.208333,0.266667
1,-326,71,0.408451,0.352113,0.126761,0.204545,0.181818,0.272727
1,-404,75,0.264368,0.252874,0.229885,0.253333,0.266667,0.24
1,-413,75,0.12,0.28,0.266667,0.226667,0.266667,0.24
1,-663,119,0.212598,0.23622,0.283465,0.226891,0.226891,0.260504
1,-433,75,0.210526,0.276316,0.197368,0.2,0.2,0.28
1,-502,75,0.157895,0.157895,0.328947,0.213333,0.253333,0.266667
1,-473,76,0.197368,0.210526,0.276316,0.2,0.235294,0.258824
0,-345,77,0.2,0.235294,0.258824,0.233766,0.246753,0.25974
1,-774,119,0.226891,0.226891,0.260504,0.201681,0.193277,0.302521
0,-338,76,0.118421,0.210526,0.315789,0.118421,0.210526,0.315789
0,-465,118,0.218487,0.226891,0.260504,0.271186,0.20339,0.271186
0,-326,75,0.16,0.2,0.32,0.2,0.258824,0.235294
1,-485,75,0.197368,0.210526,0.263158,0.24,0.133333,0.306667
1,-450,76,0.157895,0.184211,0.302632,0.272727,0.272727,0.207792
0,-124,69,0.463768,0.42029,0.0869565,0.192308,0.205128,0.307692
1,-197,70,0.414286,0.371429,0.114286,0.2,0.294118,0.211765
0,-296,75,0.22093,0.244186,0.232558,0.186667,0.24,0.253333
0,-178,72,0.277778,0.277778,0.263889,0.176471,0.2,0.305882
0,-262,75,0.223684,0.184211,0.263158,0.12,0.28,0.266667
1,-491,85,0.247059,0.223529,0.270588,0.206522,0.217391,0.26087
0,-553,116,0.206897,0.198276,0.275862,0.191667,0.2,0.291667
0,-454,118,0.271186,0.20339,0.271186,0.225,0.225,0.258333
0,-562,120,0.231405,0.140496,0.297521,0.2,0.208333,0.283333
0,-410,76,0.171053,0.25,0.289474,0.141026,0.192308,0.333333
1,-766,117,0.216667,0.175,0.283333,0.230769,0.247863,0.222222
0,-703,118,0.245763,0.20339,0.254237,0.169355,0.120968,0.346774
0,-990,122,0.180328,0.196721,0.278689,0.180328,0.196721,0.278689
0,-591,118,0.186441,0.177966,0.313559,0.20339,0.211864,0.271186
0,-528,121,0.256198,0.22314,0.247934,0.173554,0.231405,0.280992
0,-330,90,0.233333,0.344444,0.188889,0.233333,0.344444,0.188889
1,-623,117,0.247863,0.239316,0.205128,0.25,0.225,0.266667
0,-288,76,0.246753,0.220779,0.233766,0.118421,0.210526,0.315789
0,-384,75,0.2,0.211765,0.270588,0.186667,0.24,0.253333
0,-333,75,0.173333,0.253333,0.253333,0.210526,0.236842,0.236842
0,-466,114,0.137097,0.322581,0.233871,0.236842,0.22807,0.254386
1,-849,119,0.218487,0.176471,0.310924,0.225,0.216667,0.275
0,-243,76,0.2,0.294118,0.211765,0.236842,0.223684,0.276316
0,-513,117,0.205128,0.153846,0.307692,0.228814,0.211864,0.262712
0,-441,74,0.157895,0.197368,0.302632,0.148649,0.216216,0.27027
1,-512,75,0.213333,0.266667,0.253333,0.213333,0.266667,0.253333
1,-535,74,0.197368,0.210526,0.289474,0.216216,0.22973,0.283784
0,-466,119,0.294118,0.235294,0.218487,0.208333,0.208333,0.266667
0,-466,116,0.241379,0.215517,0.267241,0.254237,0.169492,0.29661
0,-449,114,0.236842,0.22807,0.254386,0.218487,0.168067,0.294118
1,-476,74,0.25,0.210526,0.236842,0.148649,0.22973,0.310811
1,-480,76,0.263158,0.276316,0.210526,0.171053,0.157895,0.328947
1,-543,75,0.2,0.2,0.266667,0.197368,0.236842,0.263158
1,-738,120,0.254098,0.221311,0.237705,0.216667,0.225,0.25
0,-136,70,0.154762,0.178571,0.309524,0.385714,0.285714,0.214286
0,-387,118,0.194915,0.186441,0.305085,0.275,0.216667,0.241667
0,-147,70,0.414286,0.371429,0.114286,0.2,0.235294,0.258824
0,-427,118,0.262712,0.194915,0.254237,0.243697,0.226891,0.252101
1,-512,76,0.210526,0.223684,0.276316,0.157895,0.197368,0.289474
0,-314,74,0.202703,0.202703,0.297297,0.247191,0.213483,0.258427
1,-1032,117,0.180451,0.142857,0.338346,0.230769,0.247863,0.222222
1,-573,76,0.181818,0.285714,0.246753,0.157895,0.197368,0.302632
0,-338,74,0.197368,0.197368,0.276316,0.202703,0.202703,0.297297
0,-192,77,0.25974,0.25974,0.220779,0.22093,0.22093,0.255814
0,-415,117,0.260504,0.210084,0.235294,0.179487,0.230769,0.290598
0,-374,77,0.194805,0.246753,0.233766,0.204545,0.181818,0.272727
0,-704,123,0.227642,0.146341,0.300813,0.169355,0.120968,0.346774
0,-226,75,0.295455,0.238636,0.238636,0.16,0.253333,0.253333
1,-462,75,0.206897,0.195402,0.275862,0.253333,0.146667,0.293333
0,-528,120,0.233333,0.233333,0.266667,0.191667,0.2,0.291667
0,-342,118,0.237288,0.220339,0.271186,0.211864,0.220339,0.271186
0,-547,117,0.213675,0.162393,0.299145,0.226891,0.218487,0.252101
0,-466,118,0.239669,0.231405,0.239669,0.245763,0.20339,0.254237
1,-754,119,0.218487,0.218487,0.268908,0.191667,0.2,0.291667
1,-783,118,0.220339,0.194915,0.29661,0.218487,0.176471,0.310924
1,-721,119,0.235294,0.226891,0.252101,0.225,0.225,0.275
1,-572,112,0.196429,0.241071,0.267857,0.204918,0.204918,0.311475
0,-212,72,0.197368,0.197368,0.315789,0.277778,0.277778,0.263889
0,-468,75,0.12,0.226667,0.32,0.2,0.176471,0.317647
1,-417,75,0.181818,0.220779,0.285714,0.12,0.28,0.266667
0,-310,117,0.313559,0.338983,0.152542,0.239316,0.17094,0.290598
0,-260,75,0.223684,0.210526,0.25,0.16,0.253333,0.253333
1,-656,117,0.239316,0.213675,0.222222,0.211864,0.220339,0.271186
1,-422,76,0.236842,0.223684,0.236842,0.236842,0.223684,0.236842
0,-523,118,0.228814,0.211864,0.271186,0.227642,0.146341,0.300813
1,-451,77,0.168831,0.220779,0.285714,0.176471,0.270588,0.247059
0,-413,114,0.280702,0.245614,0.236842,0.211864,0.20339,0.288136
0,-220,75,0.266667,0.226667,0.24,0.168831,0.220779,0.272727
0,-245,77,0.205128,0.230769,0.307692,0.207792,0.168831,0.337662
0,-525,120,0.225,0.2,0.283333,0.204918,0.204918,0.311475
0,-439,120,0.241667,0.233333,0.25,0.191667,0.2,0.291667
0,-317,76,0.193182,0.181818,0.318182,0.210526,0.236842,0.236842
0,-244,67,0.373134,0.253731,0.208955,0.178571,0.202381,0.309524
0,-311,75,0.186667,0.173333,0.293333,0.293333,0.2,0.24
1,-783,119,0.235294,0.226891,0.260504,0.216667,0.225,0.266667
0,-274,74,0.216216,0.22973,0.283784,0.197368,0.25,0.263158
0,-459,116,0.206897,0.198276,0.275862,0.228814,0.211864,0.262712
0,-361,75,0.181818,0.142857,0.350649,0.293333,0.2,0.24
1,-813,120,0.2,0.208333,0.266667,0.233333,0.2,0.266667
0,-489,120,0.216667,0.191667,0.25,0.206612,0.239669,0.264463
0,-288,76,0.223684,0.210526,0.289474,0.184211,0.25,0.25
1,-712,119,0.260504,0.210084,0.235294,0.193277,0.168067,0.310924
0,-481,118,0.211864,0.194915,0.29661,0.233333,0.233333,0.266667
0,-543,116,0.189655,0.224138,0.275862,0.2,0.2,0.291667
0,-267,75,0.253333,0.293333,0.253333,0.211111,0.211111,0.288889
0,-374,76,0.236842,0.223684,0.236842,0.168831,0.220779,0.272727
1,-290,70,0.194805,0.246753,0.233766,0.385714,0.285714,0.214286
0,-132,70,0.328571,0.285714,0.214286,0.328571,0.285714,0.214286
1,-308,67,0.373134,0.253731,0.208955,0.148649,0.216216,0.27027
0,-305,76,0.194805,0.272727,0.207792,0.223684,0.236842,0.289474
0,-376,117,0.264957,0.230769,0.230769,0.239669,0.214876,0.256198
0,-500,120,0.2,0.275,0.241667,0.2,0.208333,0.266667
1,-761,120,0.216667,0.191667,0.25,0.216667,0.225,0.266667
0,-362,76,0.236842,0.223684,0.236842,0.141026,0.192308,0.333333
0,-651,117,0.264957,0.230769,0.230769,0.141732,0.141732,0.338583
0,-494,120,0.239669,0.198347,0.289256,0.233333,0.216667,0.25
0,-522,118,0.220339,0.194915,0.288136,0.233333,0.2,0.266667
0,-181,75,0.236842,0.276316,0.210526,0.2,0.2,0.266667
1,-494,77,0.223529,0.211765,0.258824,0.181818,0.142857,0.350649
0,-803,121,0.206612,0.14876,0.297521,0.141732,0.141732,0.338583
0,-346,77,0.181818,0.285714,0.246753,0.181818,0.159091,0.318182
0,-325,77,0.207792,0.220779,0.246753,0.194805,0.155844,0.337662
0,-481,119,0.193277,0.201681,0.294118,0.258333,0.216667,0.241667
1,-669,116,0.206897,0.198276,0.275862,0.275,0.233333,0.233333
1,-318,72,0.291667,0.375,0.138889,0.12,0.266667,0.28
0,-514,118,0.262712,0.135593,0.322034,0.258333,0.216667,0.241667
0,-410,120,0.206612,0.239669,0.264463,0.2,0.208333,0.283333
1,-630,76,0.197368,0.210526,0.276316,0.181818,0.142857,0.350649
0,-323,74,0.16,0.2,0.32,0.22973,0.22973,0.27027
0,-497,121,0.264463,0.22314,0.239669,0.204918,0.204918,0.311475
0,-526,119,0.193277,0.201681,0.294118,0.233333,0.233333,0.266667
0,-546,118,0.20339,0.186441,0.305085,0.226891,0.218487,0.252101
1,-706,120,0.231405,0.181818,0.305785,0.225,0.225,0.275
0,-247,75,0.213333,0.24,0.266667,0.2,0.258824,0.235294
1,-647,118,0.260504,0.210084,0.235294,0.220339,0.194915,0.29661
0,-421,76,0.25974,0.298701,0.207792,0.157895,0.184211,0.302632
0,-432,116,0.241379,0.241379,0.232759,0.198347,0.206612,0.280992
0,-339,76,0.154762,0.22619,0.297619,0.197368,0.25,0.236842
0,-277,74,0.238095,0.214286,0.25,0.22973,0.22973,0.27027
0,-623,118,0.193548,0.169355,0.314516,0.177966,0.186441,0.305085
0,-191,77,0.25974,0.298701,0.207792,0.192308,0.205128,0.307692
1,-681,116,0.206897,0.198276,0.275862,0.233333,0.25,0.241667
1,-663,118,0.237288,0.220339,0.271186,0.211864,0.220339,0.271186
0,-435,118,0.268908,0.235294,0.226891,0.220339,0.228814,0.262712
0,-350,120,0.241667,0.233333,0.275,0.25,0.225,0.266667
1,-298,72,0.291667,0.375,0.138889,0.176471,0.270588,0.247059
0,-550,121,0.203252,0.162602,0.300813,0.231405,0.140496,0.297521
0,-383,118,0.153846,0.392308,0.184615,0.211864,0.220339,0.271186
0,-263,76,0.236842,0.223684,0.236842,0.2,0.211765,0.270588
1,-583,85,0.170455,0.159091,0.352273,0.176471,0.270588,0.247059
0,-326,90,0.2,0.233333,0.255556,0.228261,0.184783,0.282609
1,-471,76,0.25,0.223684,0.25,0.236842,0.223684,0.236842
0,-323,76,0.25,0.173913,0.26087,0.197368,0.223684,0.25
0,-321,76,0.25,0.236842,0.236842,0.194805,0.246753,0.233766
0,-181,70,0.414286,0.371429,0.114286,0.184211,0.25,0.25
1,-340,72,0.2,0.2,0.28,0.402778,0.222222,0.236111
0,-289,75,0.146667,0.28,0.24,0.253333,0.146667,0.293333
0,-513,116,0.206897,0.232759,0.241379,0.275,0.216667,0.241667
0,-279,74,0.202703,0.22973,0.297297,0.236842,0.25,0.236842
1,-272,72,0.213333,0.226667,0.253333,0.277778,0.277778,0.263889
1,-367,75,0.253333,0.333333,0.2,0.223684,0.210526,0.289474
0,-257,73,0.178082,0.246575,0.273973,0.2,0.258824,0.235294
0,-570,115,0.252174,0.234783,0.252174,0.180328,0.196721,0.278689
0,-358,77,0.181818,0.246753,0.25974,0.181818,0.246753,0.25974
0,-626,117,0.205128,0.153846,0.307692,0.2,0.225,0.266667
1,-545,74,0.202703,0.22973,0.297297,0.197368,0.184211,0.302632
1,-717,120,0.239669,0.239669,0.247934,0.241667,0.208333,0.25
0,-289,75,0.16,0.2,0.32,0.258824,0.247059,0.223529
1,-482,76,0.210526,0.184211,0.289474,0.197368,0.197368,0.315789
1,-952,120,0.208333,0.216667,0.275,0.208333,0.216667,0.275
0,-254,75,0.213333,0.306667,0.226667,0.228261,0.184783,0.282609
1,-782,116,0.215517,0.198276,0.275862,0.216667,0.225,0.258333
1,-842,120,0.233333,0.233333,0.241667,0.191667,0.2,0.291667
0,-541,119,0.226891,0.218487,0.252101,0.198347,0.206612,0.280992
0,-486,118,0.211864,0.20339,0.288136,0.208333,0.216667,0.266667
0,-221,76,0.276316,0.276316,0.223684,0.2,0.211765,0.270588
0,-177,70,0.223684,0.184211,0.263158,0.385714,0.285714,0.214286
0,-421,120,0.225,0.208333,0.308333,0.233333,0.2,0.266667
0,-291,77,0.194805,0.168831,0.324675,0.181818,0.285714,0.246753
0,-580,118,0.241667,0.233333,0.25,0.186441,0.177966,0.313559
1,-516,75,0.173333,0.253333,0.32,0.142857,0.181818,0.311688
0,-422,77,0.186047,0.162791,0.313953,0.207792,0.168831,0.337662
0,-312,76,0.223684,0.184211,0.263158,0.184211,0.25,0.25
0,-445,76,0.144737,0.236842,0.289474,0.181818,0.142857,0.350649
1,-722,116,0.206897,0.206897,0.267241,0.247863,0.239316,0.205128
0,-691,120,0.216667,0.141667,0.3,0.233333,0.2,0.266667
0,-614,117,0.239316,0.145299,0.290598,0.208333,0.216667,0.266667
0,-528,119,0.233333,0.133333,0.283333,0.226891,0.218487,0.252101
